Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Label
9.219544457292887,7.615773105863909,9.0,7.615773105863909,5.830951894845301,8.246211251235321,8.06225774829855,6.082762530298219,6.0,6.324555320336759,6.324555320336759,9.219544457292887,5.830951894845301,6.0,4.0,7.280109889280518,3.605551275463989,9.486832980505138,7.280109889280518,5.830951894845301,0
9.219544457292887,7.615773105863909,9.0,7.615773105863909,6.4031242374328485,8.246211251235321,8.06225774829855,6.082762530298219,6.0,6.324555320336759,7.280109889280518,9.219544457292887,6.708203932499369,6.0,5.0,7.280109889280518,4.242640687119285,9.219544457292887,7.280109889280518,5.830951894845301,0
9.219544457292887,7.615773105863909,10.0,8.06225774829855,6.4031242374328485,8.246211251235321,7.0710678118654755,7.0,6.082762530298219,6.082762530298219,7.0710678118654755,8.602325267042627,6.324555320336759,6.0,4.123105625617661,6.324555320336759,3.605551275463989,9.055385138137417,8.06225774829855,6.4031242374328485,0
10.198039027185569,7.615773105863909,9.0,7.615773105863909,7.211102550927978,8.54400374531753,8.06225774829855,7.0,6.082762530298219,6.324555320336759,7.0710678118654755,9.219544457292887,7.211102550927978,6.082762530298219,5.0990195135927845,7.280109889280518,4.242640687119285,10.198039027185569,8.06225774829855,6.4031242374328485,0
10.198039027185569,7.615773105863909,10.0,8.94427190999916,6.4031242374328485,9.219544457292887,9.219544457292887,6.0,6.082762530298219,7.280109889280518,8.0,10.0,7.615773105863909,7.0710678118654755,5.385164807134504,7.280109889280518,4.242640687119285,10.198039027185569,8.246211251235321,6.4031242374328485,0
9.219544457292887,5.385164807134504,7.0710678118654755,9.433981132056603,4.123105625617661,9.055385138137417,7.280109889280518,7.0710678118654755,7.0710678118654755,6.708203932499369,6.0,7.810249675906654,5.0990195135927845,6.324555320336759,3.605551275463989,5.385164807134504,5.0,9.219544457292887,6.324555320336759,5.385164807134504,0
10.44030650891055,6.324555320336759,8.06225774829855,10.0,4.47213595499958,10.198039027185569,7.615773105863909,7.0710678118654755,6.324555320336759,7.615773105863909,7.0710678118654755,8.602325267042627,5.385164807134504,7.280109889280518,4.47213595499958,5.385164807134504,5.0,9.486832980505138,7.280109889280518,5.385164807134504,0
11.40175425099138,7.211102550927978,8.06225774829855,11.40175425099138,6.324555320336759,11.180339887498949,8.246211251235321,8.06225774829855,7.280109889280518,8.94427190999916,7.0,9.433981132056603,5.830951894845301,8.06225774829855,5.0,5.385164807134504,6.4031242374328485,10.44030650891055,8.54400374531753,7.211102550927978,0
11.40175425099138,6.708203932499369,8.06225774829855,10.816653826391969,6.324555320336759,10.198039027185569,8.54400374531753,8.06225774829855,7.280109889280518,8.06225774829855,7.0,8.602325267042627,5.830951894845301,7.0,5.0,6.324555320336759,5.830951894845301,10.44030650891055,7.280109889280518,7.211102550927978,0
11.40175425099138,6.708203932499369,9.055385138137417,10.0,6.324555320336759,10.44030650891055,9.219544457292887,7.0710678118654755,7.280109889280518,7.615773105863909,8.0,10.63014581273465,7.211102550927978,8.06225774829855,5.830951894845301,6.324555320336759,5.656854249492381,10.44030650891055,8.246211251235321,7.810249675906654,0
9.055385138137417,5.0990195135927845,7.0710678118654755,7.211102550927978,3.605551275463989,7.0710678118654755,7.280109889280518,6.082762530298219,6.082762530298219,5.385164807134504,6.0,7.810249675906654,5.0990195135927845,5.0990195135927845,4.47213595499958,5.385164807134504,3.605551275463989,9.219544457292887,6.082762530298219,4.47213595499958,0
9.219544457292887,6.324555320336759,8.246211251235321,8.602325267042627,4.47213595499958,8.246211251235321,7.280109889280518,6.082762530298219,6.082762530298219,6.324555320336759,6.082762530298219,7.810249675906654,5.0990195135927845,6.082762530298219,3.1622776601683795,5.0990195135927845,4.242640687119285,9.219544457292887,7.280109889280518,5.385164807134504,0
9.486832980505138,5.385164807134504,8.06225774829855,8.602325267042627,5.0,8.246211251235321,8.06225774829855,6.324555320336759,6.082762530298219,6.708203932499369,7.0710678118654755,7.810249675906654,6.324555320336759,6.082762530298219,4.123105625617661,5.385164807134504,4.242640687119285,9.219544457292887,7.0710678118654755,5.385164807134504,0
9.219544457292887,6.082762530298219,7.280109889280518,8.602325267042627,5.0,7.280109889280518,7.280109889280518,6.082762530298219,6.082762530298219,6.324555320336759,6.082762530298219,7.810249675906654,5.385164807134504,6.082762530298219,4.123105625617661,6.082762530298219,4.242640687119285,9.219544457292887,6.324555320336759,5.385164807134504,0
9.055385138137417,6.324555320336759,8.246211251235321,8.06225774829855,4.242640687119285,7.280109889280518,7.0710678118654755,6.082762530298219,6.082762530298219,6.324555320336759,6.0,7.810249675906654,5.0,6.082762530298219,4.47213595499958,6.082762530298219,4.242640687119285,8.246211251235321,6.082762530298219,5.385164807134504,0
10.04987562112089,6.324555320336759,8.246211251235321,7.615773105863909,5.385164807134504,8.94427190999916,8.06225774829855,6.0,6.082762530298219,6.082762530298219,6.0,9.219544457292887,5.385164807134504,6.082762530298219,3.605551275463989,6.082762530298219,4.242640687119285,10.198039027185569,7.0710678118654755,5.656854249492381,0
10.04987562112089,6.324555320336759,8.246211251235321,7.615773105863909,5.385164807134504,8.94427190999916,8.06225774829855,6.0,6.082762530298219,6.324555320336759,6.082762530298219,9.219544457292887,5.385164807134504,6.082762530298219,4.242640687119285,6.082762530298219,5.0,10.198039027185569,7.0710678118654755,5.656854249492381,0
10.04987562112089,5.385164807134504,7.280109889280518,8.06225774829855,5.830951894845301,8.94427190999916,8.06225774829855,6.0,6.0,7.280109889280518,7.0,8.48528137423857,6.324555320336759,7.0710678118654755,4.47213595499958,5.0990195135927845,5.0,10.04987562112089,7.0710678118654755,6.4031242374328485,0
10.04987562112089,5.385164807134504,8.246211251235321,8.06225774829855,5.0,8.94427190999916,8.06225774829855,6.0,6.082762530298219,6.324555320336759,7.0710678118654755,8.48528137423857,6.082762530298219,6.0,5.0,5.0990195135927845,5.0,9.055385138137417,7.0710678118654755,5.0,0
9.055385138137417,6.082762530298219,8.54400374531753,8.06225774829855,4.47213595499958,8.54400374531753,7.0710678118654755,6.0,6.0,6.324555320336759,6.082762530298219,8.602325267042627,5.0990195135927845,6.0,4.242640687119285,6.082762530298219,4.242640687119285,9.219544457292887,6.082762530298219,5.656854249492381,0
17.029386365926403,10.44030650891055,12.36931687685298,12.165525060596439,10.295630140987,14.866068747318506,12.041594578792296,9.848857801796104,8.246211251235321,11.0,10.04987562112089,15.0,9.848857801796104,11.180339887498949,6.4031242374328485,9.055385138137417,5.830951894845301,16.0312195418814,12.041594578792296,11.180339887498949,0
16.0312195418814,9.486832980505138,12.36931687685298,12.165525060596439,11.180339887498949,14.866068747318506,13.038404810405298,9.848857801796104,9.219544457292887,10.04987562112089,10.04987562112089,15.0,10.295630140987,10.295630140987,5.656854249492381,9.0,6.4031242374328485,16.0312195418814,11.0,11.180339887498949,0
16.0312195418814,9.486832980505138,12.649110640673518,11.180339887498949,10.295630140987,15.556349186104045,12.0,9.848857801796104,8.246211251235321,10.04987562112089,10.198039027185569,15.620499351813308,9.848857801796104,10.295630140987,5.656854249492381,8.06225774829855,6.4031242374328485,16.0,12.0,9.848857801796104,0
16.0,9.486832980505138,12.649110640673518,12.36931687685298,10.295630140987,15.556349186104045,12.0,10.295630140987,8.06225774829855,10.04987562112089,10.198039027185569,15.0,9.848857801796104,9.848857801796104,5.656854249492381,8.06225774829855,5.656854249492381,16.0312195418814,12.041594578792296,9.848857801796104,0
16.0312195418814,8.94427190999916,11.40175425099138,12.165525060596439,11.180339887498949,15.620499351813308,13.038404810405298,9.848857801796104,9.055385138137417,11.0,10.04987562112089,15.620499351813308,11.180339887498949,11.180339887498949,5.830951894845301,9.055385138137417,5.830951894845301,17.0,11.0,11.180339887498949,0
15.033296378372908,9.486832980505138,12.36931687685298,13.601470508735444,7.810249675906654,14.317821063276353,12.0,11.045361017187261,10.0,11.0,10.0,13.038404810405298,9.055385138137417,10.04987562112089,5.385164807134504,9.219544457292887,6.324555320336759,15.033296378372908,11.0,9.219544457292887,0
16.0312195418814,9.486832980505138,12.36931687685298,13.601470508735444,8.602325267042627,14.7648230602334,13.0,10.198039027185569,10.04987562112089,11.180339887498949,10.04987562112089,14.212670403551895,9.486832980505138,11.045361017187261,5.830951894845301,9.219544457292887,7.211102550927978,16.0312195418814,12.041594578792296,9.899494936611665,0
18.027756377319946,11.180339887498949,13.038404810405298,14.142135623730951,12.529964086141668,17.204650534085253,14.035668847618199,12.649110640673518,10.04987562112089,12.041594578792296,11.0,16.278820596099706,11.661903789690601,12.083045973594572,6.708203932499369,10.198039027185569,7.211102550927978,18.027756377319946,14.035668847618199,12.206555615733702,0
17.029386365926403,10.770329614269007,14.142135623730951,14.317821063276353,12.083045973594572,17.204650534085253,14.035668847618199,12.36931687685298,10.04987562112089,12.041594578792296,11.0,17.029386365926403,11.661903789690601,12.083045973594572,5.830951894845301,10.198039027185569,7.211102550927978,18.027756377319946,14.035668847618199,12.806248474865697,0
18.027756377319946,11.180339887498949,14.035668847618199,14.317821063276353,12.529964086141668,17.204650534085253,15.0,11.40175425099138,11.180339887498949,12.165525060596439,12.041594578792296,17.029386365926403,12.529964086141668,13.0,7.211102550927978,10.44030650891055,8.06225774829855,18.027756377319946,14.035668847618199,12.806248474865697,0
15.0,10.44030650891055,13.0,12.0,9.899494936611665,14.212670403551895,13.0,9.486832980505138,9.486832980505138,10.04987562112089,11.0,14.422205101855956,10.198039027185569,10.44030650891055,6.324555320336759,10.44030650891055,5.0990195135927845,16.0,12.0,9.899494936611665,0
15.0,9.219544457292887,12.041594578792296,11.045361017187261,9.219544457292887,12.806248474865697,12.0,9.486832980505138,8.246211251235321,10.0,10.0,14.422205101855956,10.44030650891055,9.219544457292887,6.324555320336759,10.198039027185569,4.47213595499958,16.0,11.0,9.219544457292887,0
15.0,10.44030650891055,13.152946437965905,11.045361017187261,9.219544457292887,13.601470508735444,12.041594578792296,8.246211251235321,9.219544457292887,9.055385138137417,11.0,13.892443989449804,10.198039027185569,9.486832980505138,6.324555320336759,9.219544457292887,4.47213595499958,15.0,11.0,8.602325267042627,0
15.0,10.44030650891055,13.152946437965905,11.045361017187261,9.219544457292887,13.601470508735444,12.041594578792296,8.246211251235321,8.06225774829855,10.04987562112089,10.0,13.038404810405298,9.219544457292887,9.486832980505138,5.385164807134504,9.055385138137417,4.47213595499958,15.0,11.0,8.602325267042627,0
15.0,10.44030650891055,13.152946437965905,11.180339887498949,8.602325267042627,12.806248474865697,11.0,9.486832980505138,8.246211251235321,10.0,10.0,13.892443989449804,9.219544457292887,9.219544457292887,5.385164807134504,9.219544457292887,4.47213595499958,15.0,11.0,8.48528137423857,0
16.1245154965971,10.04987562112089,13.92838827718412,14.142135623730951,9.219544457292887,15.0,13.152946437965905,10.44030650891055,10.198039027185569,11.045361017187261,10.198039027185569,14.7648230602334,10.198039027185569,10.770329614269007,5.656854249492381,10.0,6.708203932499369,16.1245154965971,12.041594578792296,10.816653826391969,0
15.033296378372908,11.0,13.0,14.142135623730951,8.06225774829855,13.892443989449804,12.041594578792296,11.180339887498949,11.180339887498949,11.045361017187261,10.04987562112089,13.0,9.0,11.180339887498949,5.830951894845301,10.0,7.280109889280518,16.0312195418814,12.041594578792296,10.0,0
14.035668847618199,10.0,12.649110640673518,14.142135623730951,8.602325267042627,14.317821063276353,12.041594578792296,11.180339887498949,11.180339887498949,11.0,10.04987562112089,12.649110640673518,9.0,11.045361017187261,5.0,9.0,7.280109889280518,16.0312195418814,12.041594578792296,9.219544457292887,0
